Week,Month,Day,Habit,Completed,Time_Spent_Minutes,Quality_Rating,Notes
23,Month 6,Sunday,Technical Concepts Review,False,0,0,
23,Month 6,Monday,Formula Practice,False,0,0,
23,Month 6,Tuesday,Formula Practice,False,0,0,
23,Month 6,Wednesday,Formula Practice,False,0,0,
23,Month 6,Thursday,Formula Practice,False,0,0,
23,Month 6,Friday,Formula Practice,False,0,0,
23,Month 6,Saturday,Formula Practice,False,0,0,
23,Month 6,Sunday,Formula Practice,False,0,0,
23,Month 6,Monday,Professional Reading,False,0,0,
23,Month 6,Tuesday,Professional Reading,False,0,0,
23,Month 6,Wednesday,Professional Reading,False,0,0,
23,Month 6,Thursday,Professional Reading,False,0,0,
23,Month 6,Friday,Professional Reading,False,0,0,
23,Month 6,Saturday,Professional Reading,False,0,0,
23,Month 6,Sunday,Professional Reading,False,0,0,
24,Month 6,Monday,Morning Market News (30 min),False,0,0,
24,Month 6,Tuesday,Morning Market News (30 min),False,0,0,
24,Month 6,Wednesday,Morning Market News (30 min),False,0,0,
24,Month 6,Thursday,Morning Market News (30 min),False,0,0,
24,Month 6,Friday,Morning Market News (30 min),False,0,0,
24,Month 6,Saturday,Morning Market News (30 min),False,0,0,
24,Month 6,Sunday,Morning Market News (30 min),False,0,0,
24,Month 6,Monday,WQU Project Work (1 hour),False,0,0,
24,Month 6,Tuesday,WQU Project Work (1 hour),False,0,0,
24,Month 6,Wednesday,WQU Project Work (1 hour),False,0,0,
24,Month 6,Thursday,WQU Project Work (1 hour),False,0,0,
24,Month 6,Friday,WQU Project Work (1 hour),False,0,0,
24,Month 6,Saturday,WQU Project Work (1 hour),False,0,0,
24,Month 6,Sunday,WQU Project Work (1 hour),False,0,0,
24,Month 6,Monday,MScFE Study (45 min),False,0,0,
24,Month 6,Tuesday,MScFE Study (45 min),False,0,0,
24,Month 6,Wednesday,MScFE Study (45 min),False,0,0,
24,Month 6,Thursday,MScFE Study (45 min),False,0,0,
24,Month 6,Friday,MScFE Study (45 min),False,0,0,
24,Month 6,Saturday,MScFE Study (45 min),False,0,0,
24,Month 6,Sunday,MScFE Study (45 min),False,0,0,
24,Month 6,Monday,Additional Reading (30 min),False,0,0,
24,Month 6,Tuesday,Additional Reading (30 min),False,0,0,
24,Month 6,Wednesday,Additional Reading (30 min),False,0,0,
24,Month 6,Thursday,Additional Reading (30 min),False,0,0,
24,Month 6,Friday,Additional Reading (30 min),False,0,0,
24,Month 6,Saturday,Additional Reading (30 min),False,0,0,
24,Month 6,Sunday,Additional Reading (30 min),False,0,0,
24,Month 6,Monday,Coding Practice (varies),False,0,0,
24,Month 6,Tuesday,Coding Practice (varies),False,0,0,
24,Month 6,Wednesday,Coding Practice (varies),False,0,0,
24,Month 6,Thursday,Coding Practice (varies),False,0,0,
24,Month 6,Friday,Coding Practice (varies),False,0,0,
24,Month 6,Saturday,Coding Practice (varies),False,0,0,
24,Month 6,Sunday,Coding Practice (varies),False,0,0,
24,Month 6,Monday,Progress Logging (15 min),False,0,0,
24,Month 6,Tuesday,Progress Logging (15 min),False,0,0,
24,Month 6,Wednesday,Progress Logging (15 min),False,0,0,
24,Month 6,Thursday,Progress Logging (15 min),False,0,0,
24,Month 6,Friday,Progress Logging (15 min),False,0,0,
24,Month 6,Saturday,Progress Logging (15 min),False,0,0,
24,Month 6,Sunday,Progress Logging (15 min),False,0,0,
24,Month 6,Monday,Technical Concepts Review,False,0,0,
24,Month 6,Tuesday,Technical Concepts Review,False,0,0,
24,Month 6,Wednesday,Technical Concepts Review,False,0,0,
24,Month 6,Thursday,Technical Concepts Review,False,0,0,
24,Month 6,Friday,Technical Concepts Review,False,0,0,
24,Month 6,Saturday,Technical Concepts Review,False,0,0,
24,Month 6,Sunday,Technical Concepts Review,False,0,0,
24,Month 6,Monday,Formula Practice,False,0,0,
24,Month 6,Tuesday,Formula Practice,False,0,0,
24,Month 6,Wednesday,Formula Practice,False,0,0,
24,Month 6,Thursday,Formula Practice,False,0,0,
24,Month 6,Friday,Formula Practice,False,0,0,
24,Month 6,Saturday,Formula Practice,False,0,0,
24,Month 6,Sunday,Formula Practice,False,0,0,
24,Month 6,Monday,Professional Reading,False,0,0,
24,Month 6,Tuesday,Professional Reading,False,0,0,
24,Month 6,Wednesday,Professional Reading,False,0,0,
24,Month 6,Thursday,Professional Reading,False,0,0,
24,Month 6,Friday,Professional Reading,False,0,0,
24,Month 6,Saturday,Professional Reading,False,0,0,
24,Month 6,Sunday,Professional Reading,False,0,0,
25,Month 7,Monday,Morning Market News (30 min),False,0,0,
25,Month 7,Tuesday,Morning Market News (30 min),False,0,0,
25,Month 7,Wednesday,Morning Market News (30 min),False,0,0,
25,Month 7,Thursday,Morning Market News (30 min),False,0,0,
25,Month 7,Friday,Morning Market News (30 min),False,0,0,
25,Month 7,Saturday,Morning Market News (30 min),False,0,0,
25,Month 7,Sunday,Morning Market News (30 min),False,0,0,
25,Month 7,Monday,WQU Project Work (1 hour),False,0,0,
25,Month 7,Tuesday,WQU Project Work (1 hour),False,0,0,
25,Month 7,Wednesday,WQU Project Work (1 hour),False,0,0,
25,Month 7,Thursday,WQU Project Work (1 hour),False,0,0,
25,Month 7,Friday,WQU Project Work (1 hour),False,0,0,
25,Month 7,Saturday,WQU Project Work (1 hour),False,0,0,
25,Month 7,Sunday,WQU Project Work (1 hour),False,0,0,
25,Month 7,Monday,MScFE Study (45 min),False,0,0,
25,Month 7,Tuesday,MScFE Study (45 min),False,0,0,
25,Month 7,Wednesday,MScFE Study (45 min),False,0,0,
25,Month 7,Thursday,MScFE Study (45 min),False,0,0,
25,Month 7,Friday,MScFE Study (45 min),False,0,0,
25,Month 7,Saturday,MScFE Study (45 min),False,0,0,
25,Month 7,Sunday,MScFE Study (45 min),False,0,0,
25,Month 7,Monday,Additional Reading (30 min),False,0,0,
25,Month 7,Tuesday,Additional Reading (30 min),False,0,0,
25,Month 7,Wednesday,Additional Reading (30 min),False,0,0,
25,Month 7,Thursday,Additional Reading (30 min),False,0,0,
25,Month 7,Friday,Additional Reading (30 min),False,0,0,
25,Month 7,Saturday,Additional Reading (30 min),False,0,0,
25,Month 7,Sunday,Additional Reading (30 min),False,0,0,
25,Month 7,Monday,Coding Practice (varies),False,0,0,
25,Month 7,Tuesday,Coding Practice (varies),False,0,0,
25,Month 7,Wednesday,Coding Practice (varies),False,0,0,
25,Month 7,Thursday,Coding Practice (varies),False,0,0,
25,Month 7,Friday,Coding Practice (varies),False,0,0,
25,Month 7,Saturday,Coding Practice (varies),False,0,0,
25,Month 7,Sunday,Coding Practice (varies),False,0,0,
25,Month 7,Monday,Progress Logging (15 min),False,0,0,
25,Month 7,Tuesday,Progress Logging (15 min),False,0,0,
25,Month 7,Wednesday,Progress Logging (15 min),False,0,0,
25,Month 7,Thursday,Progress Logging (15 min),False,0,0,
25,Month 7,Friday,Progress Logging (15 min),False,0,0,
25,Month 7,Saturday,Progress Logging (15 min),False,0,0,
25,Month 7,Sunday,Progress Logging (15 min),False,0,0,
25,Month 7,Monday,Technical Concepts Review,False,0,0,
25,Month 7,Tuesday,Technical Concepts Review,False,0,0,
25,Month 7,Wednesday,Technical Concepts Review,False,0,0,
25,Month 7,Thursday,Technical Concepts Review,False,0,0,
25,Month 7,Friday,Technical Concepts Review,False,0,0,
25,Month 7,Saturday,Technical Concepts Review,False,0,0,
25,Month 7,Sunday,Technical Concepts Review,False,0,0,
25,Month 7,Monday,Formula Practice,False,0,0,
25,Month 7,Tuesday,Formula Practice,False,0,0,
25,Month 7,Wednesday,Formula Practice,False,0,0,
25,Month 7,Thursday,Formula Practice,False,0,0,
25,Month 7,Friday,Formula Practice,False,0,0,
25,Month 7,Saturday,Formula Practice,False,0,0,
25,Month 7,Sunday,Formula Practice,False,0,0,
25,Month 7,Monday,Professional Reading,False,0,0,
25,Month 7,Tuesday,Professional Reading,False,0,0,
25,Month 7,Wednesday,Professional Reading,False,0,0,
25,Month 7,Thursday,Professional Reading,False,0,0,
25,Month 7,Friday,Professional Reading,False,0,0,
25,Month 7,Saturday,Professional Reading,False,0,0,
25,Month 7,Sunday,Professional Reading,False,0,0,
26,Month 7,Monday,Morning Market News (30 min),False,0,0,
26,Month 7,Tuesday,Morning Market News (30 min),False,0,0,
26,Month 7,Wednesday,Morning Market News (30 min),False,0,0,
26,Month 7,Thursday,Morning Market News (30 min),False,0,0,
26,Month 7,Friday,Morning Market News (30 min),False,0,0,
26,Month 7,Saturday,Morning Market News (30 min),False,0,0,
26,Month 7,Sunday,Morning Market News (30 min),False,0,0,
26,Month 7,Monday,WQU Project Work (1 hour),False,0,0,
26,Month 7,Tuesday,WQU Project Work (1 hour),False,0,0,
26,Month 7,Wednesday,WQU Project Work (1 hour),False,0,0,
26,Month 7,Thursday,WQU Project Work (1 hour),False,0,0,
26,Month 7,Friday,WQU Project Work (1 hour),False,0,0,
26,Month 7,Saturday,WQU Project Work (1 hour),False,0,0,
26,Month 7,Sunday,WQU Project Work (1 hour),False,0,0,
26,Month 7,Monday,MScFE Study (45 min),False,0,0,
26,Month 7,Tuesday,MScFE Study (45 min),False,0,0,
26,Month 7,Wednesday,MScFE Study (45 min),False,0,0,
26,Month 7,Thursday,MScFE Study (45 min),False,0,0,
26,Month 7,Friday,MScFE Study (45 min),False,0,0,
26,Month 7,Saturday,MScFE Study (45 min),False,0,0,
26,Month 7,Sunday,MScFE Study (45 min),False,0,0,
26,Month 7,Monday,Additional Reading (30 min),False,0,0,
26,Month 7,Tuesday,Additional Reading (30 min),False,0,0,
26,Month 7,Wednesday,Additional Reading (30 min),False,0,0,
26,Month 7,Thursday,Additional Reading (30 min),False,0,0,
26,Month 7,Friday,Additional Reading (30 min),False,0,0,
26,Month 7,Saturday,Additional Reading (30 min),False,0,0,
26,Month 7,Sunday,Additional Reading (30 min),False,0,0,
26,Month 7,Monday,Coding Practice (varies),False,0,0,
26,Month 7,Tuesday,Coding Practice (varies),False,0,0,
26,Month 7,Wednesday,Coding Practice (varies),False,0,0,
26,Month 7,Thursday,Coding Practice (varies),False,0,0,
26,Month 7,Friday,Coding Practice (varies),False,0,0,
26,Month 7,Saturday,Coding Practice (varies),False,0,0,
26,Month 7,Sunday,Coding Practice (varies),False,0,0,
26,Month 7,Monday,Progress Logging (15 min),False,0,0,
26,Month 7,Tuesday,Progress Logging (15 min),False,0,0,
26,Month 7,Wednesday,Progress Logging (15 min),False,0,0,
26,Month 7,Thursday,Progress Logging (15 min),False,0,0,
26,Month 7,Friday,Progress Logging (15 min),False,0,0,
26,Month 7,Saturday,Progress Logging (15 min),False,0,0,
26,Month 7,Sunday,Progress Logging (15 min),False,0,0,
26,Month 7,Monday,Technical Concepts Review,False,0,0,
26,Month 7,Tuesday,Technical Concepts Review,False,0,0,
26,Month 7,Wednesday,Technical Concepts Review,False,0,0,
26,Month 7,Thursday,Technical Concepts Review,False,0,0,
26,Month 7,Friday,Technical Concepts Review,False,0,0,
26,Month 7,Saturday,Technical Concepts Review,False,0,0,
26,Month 7,Sunday,Technical Concepts Review,False,0,0,
26,Month 7,Monday,Formula Practice,False,0,0,
26,Month 7,Tuesday,Formula Practice,False,0,0,
26,Month 7,Wednesday,Formula Practice,False,0,0,
26,Month 7,Thursday,Formula Practice,False,0,0,
26,Month 7,Friday,Formula Practice,False,0,0,
26,Month 7,Saturday,Formula Practice,False,0,0,
26,Month 7,Sunday,Formula Practice,False,0,0,
26,Month 7,Monday,Professional Reading,False,0,0,
26,Month 7,Tuesday,Professional Reading,False,0,0,
26,Month 7,Wednesday,Professional Reading,False,0,0,
26,Month 7,Thursday,Professional Reading,False,0,0,
26,Month 7,Friday,Professional Reading,False,0,0,
26,Month 7,Saturday,Professional Reading,False,0,0,
26,Month 7,Sunday,Professional Reading,False,0,0,
27,Month 7,Monday,Morning Market News (30 min),False,0,0,
27,Month 7,Tuesday,Morning Market News (30 min),False,0,0,
27,Month 7,Wednesday,Morning Market News (30 min),False,0,0,
27,Month 7,Thursday,Morning Market News (30 min),False,0,0,
27,Month 7,Friday,Morning Market News (30 min),False,0,0,
27,Month 7,Saturday,Morning Market News (30 min),False,0,0,
27,Month 7,Sunday,Morning Market News (30 min),False,0,0,
27,Month 7,Monday,WQU Project Work (1 hour),False,0,0,
27,Month 7,Tuesday,WQU Project Work (1 hour),False,0,0,
27,Month 7,Wednesday,WQU Project Work (1 hour),False,0,0,
27,Month 7,Thursday,WQU Project Work (1 hour),False,0,0,
27,Month 7,Friday,WQU Project Work (1 hour),False,0,0,
27,Month 7,Saturday,WQU Project Work (1 hour),False,0,0,
27,Month 7,Sunday,WQU Project Work (1 hour),False,0,0,
27,Month 7,Monday,MScFE Study (45 min),False,0,0,
27,Month 7,Tuesday,MScFE Study (45 min),False,0,0,
27,Month 7,Wednesday,MScFE Study (45 min),False,0,0,
27,Month 7,Thursday,MScFE Study (45 min),False,0,0,
27,Month 7,Friday,MScFE Study (45 min),False,0,0,
27,Month 7,Saturday,MScFE Study (45 min),False,0,0,
27,Month 7,Sunday,MScFE Study (45 min),False,0,0,
27,Month 7,Monday,Additional Reading (30 min),False,0,0,
27,Month 7,Tuesday,Additional Reading (30 min),False,0,0,
27,Month 7,Wednesday,Additional Reading (30 min),False,0,0,
27,Month 7,Thursday,Additional Reading (30 min),False,0,0,
27,Month 7,Friday,Additional Reading (30 min),False,0,0,
27,Month 7,Saturday,Additional Reading (30 min),False,0,0,
27,Month 7,Sunday,Additional Reading (30 min),False,0,0,
27,Month 7,Monday,Coding Practice (varies),False,0,0,
27,Month 7,Tuesday,Coding Practice (varies),False,0,0,
27,Month 7,Wednesday,Coding Practice (varies),False,0,0,
27,Month 7,Thursday,Coding Practice (varies),False,0,0,
27,Month 7,Friday,Coding Practice (varies),False,0,0,
27,Month 7,Saturday,Coding Practice (varies),False,0,0,
27,Month 7,Sunday,Coding Practice (varies),False,0,0,
27,Month 7,Monday,Progress Logging (15 min),False,0,0,
27,Month 7,Tuesday,Progress Logging (15 min),False,0,0,
27,Month 7,Wednesday,Progress Logging (15 min),False,0,0,
27,Month 7,Thursday,Progress Logging (15 min),False,0,0,
27,Month 7,Friday,Progress Logging (15 min),False,0,0,
27,Month 7,Saturday,Progress Logging (15 min),False,0,0,
27,Month 7,Sunday,Progress Logging (15 min),False,0,0,
27,Month 7,Monday,Technical Concepts Review,False,0,0,
27,Month 7,Tuesday,Technical Concepts Review,False,0,0,
27,Month 7,Wednesday,Technical Concepts Review,False,0,0,
27,Month 7,Thursday,Technical Concepts Review,False,0,0,
27,Month 7,Friday,Technical Concepts Review,False,0,0,
27,Month 7,Saturday,Technical Concepts Review,False,0,0,
27,Month 7,Sunday,Technical Concepts Review,False,0,0,
27,Month 7,Monday,Formula Practice,False,0,0,
27,Month 7,Tuesday,Formula Practice,False,0,0,
27,Month 7,Wednesday,Formula Practice,False,0,0,
27,Month 7,Thursday,Formula Practice,False,0,0,
27,Month 7,Friday,Formula Practice,False,0,0,
27,Month 7,Saturday,Formula Practice,False,0,0,
27,Month 7,Sunday,Formula Practice,False,0,0,
27,Month 7,Monday,Professional Reading,False,0,0,
27,Month 7,Tuesday,Professional Reading,False,0,0,
27,Month 7,Wednesday,Professional Reading,False,0,0,
27,Month 7,Thursday,Professional Reading,False,0,0,
27,Month 7,Friday,Professional Reading,False,0,0,
27,Month 7,Saturday,Professional Reading,False,0,0,
27,Month 7,Sunday,Professional Reading,False,0,0,
28,Month 7,Monday,Morning Market News (30 min),False,0,0,
28,Month 7,Tuesday,Morning Market News (30 min),False,0,0,
28,Month 7,Wednesday,Morning Market News (30 min),False,0,0,
28,Month 7,Thursday,Morning Market News (30 min),False,0,0,
28,Month 7,Friday,Morning Market News (30 min),False,0,0,
28,Month 7,Saturday,Morning Market News (30 min),False,0,0,
28,Month 7,Sunday,Morning Market News (30 min),False,0,0,
28,Month 7,Monday,WQU Project Work (1 hour),False,0,0,
28,Month 7,Tuesday,WQU Project Work (1 hour),False,0,0,
28,Month 7,Wednesday,WQU Project Work (1 hour),False,0,0,
28,Month 7,Thursday,WQU Project Work (1 hour),False,0,0,
28,Month 7,Friday,WQU Project Work (1 hour),False,0,0,
28,Month 7,Saturday,WQU Project Work (1 hour),False,0,0,
28,Month 7,Sunday,WQU Project Work (1 hour),False,0,0,
28,Month 7,Monday,MScFE Study (45 min),False,0,0,
28,Month 7,Tuesday,MScFE Study (45 min),False,0,0,
28,Month 7,Wednesday,MScFE Study (45 min),False,0,0,
28,Month 7,Thursday,MScFE Study (45 min),False,0,0,
28,Month 7,Friday,MScFE Study (45 min),False,0,0,
28,Month 7,Saturday,MScFE Study (45 min),False,0,0,
28,Month 7,Sunday,MScFE Study (45 min),False,0,0,
28,Month 7,Monday,Additional Reading (30 min),False,0,0,
28,Month 7,Tuesday,Additional Reading (30 min),False,0,0,
28,Month 7,Wednesday,Additional Reading (30 min),False,0,0,
28,Month 7,Thursday,Additional Reading (30 min),False,0,0,
28,Month 7,Friday,Additional Reading (30 min),False,0,0,
28,Month 7,Saturday,Additional Reading (30 min),False,0,0,
28,Month 7,Sunday,Additional Reading (30 min),False,0,0,
28,Month 7,Monday,Coding Practice (varies),False,0,0,
28,Month 7,Tuesday,Coding Practice (varies),False,0,0,
28,Month 7,Wednesday,Coding Practice (varies),False,0,0,
28,Month 7,Thursday,Coding Practice (varies),False,0,0,
28,Month 7,Friday,Coding Practice (varies),False,0,0,
28,Month 7,Saturday,Coding Practice (varies),False,0,0,
28,Month 7,Sunday,Coding Practice (varies),False,0,0,
28,Month 7,Monday,Progress Logging (15 min),False,0,0,
28,Month 7,Tuesday,Progress Logging (15 min),False,0,0,
28,Month 7,Wednesday,Progress Logging (15 min),False,0,0,
28,Month 7,Thursday,Progress Logging (15 min),False,0,0,
28,Month 7,Friday,Progress Logging (15 min),False,0,0,
28,Month 7,Saturday,Progress Logging (15 min),False,0,0,
28,Month 7,Sunday,Progress Logging (15 min),False,0,0,
28,Month 7,Monday,Technical Concepts Review,False,0,0,
28,Month 7,Tuesday,Technical Concepts Review,False,0,0,
28,Month 7,Wednesday,Technical Concepts Review,False,0,0,
28,Month 7,Thursday,Technical Concepts Review,False,0,0,
28,Month 7,Friday,Technical Concepts Review,False,0,0,
28,Month 7,Saturday,Technical Concepts Review,False,0,0,
28,Month 7,Sunday,Technical Concepts Review,False,0,0,
28,Month 7,Monday,Formula Practice,False,0,0,
28,Month 7,Tuesday,Formula Practice,False,0,0,
28,Month 7,Wednesday,Formula Practice,False,0,0,
28,Month 7,Thursday,Formula Practice,False,0,0,
28,Month 7,Friday,Formula Practice,False,0,0,
28,Month 7,Saturday,Formula Practice,False,0,0,
28,Month 7,Sunday,Formula Practice,False,0,0,
28,Month 7,Monday,Professional Reading,False,0,0,
28,Month 7,Tuesday,Professional Reading,False,0,0,
28,Month 7,Wednesday,Professional Reading,False,0,0,
28,Month 7,Thursday,Professional Reading,False,0,0,
28,Month 7,Friday,Professional Reading,False,0,0,
28,Month 7,Saturday,Professional Reading,False,0,0,
28,Month 7,Sunday,Professional Reading,False,0,0,
29,Month 8,Monday,Morning Market News (30 min),False,0,0,
29,Month 8,Tuesday,Morning Market News (30 min),False,0,0,
29,Month 8,Wednesday,Morning Market News (30 min),False,0,0,
29,Month 8,Thursday,Morning Market News (30 min),False,0,0,
29,Month 8,Friday,Morning Market News (30 min),False,0,0,
29,Month 8,Saturday,Morning Market News (30 min),False,0,0,
29,Month 8,Sunday,Morning Market News (30 min),False,0,0,
29,Month 8,Monday,WQU Project Work (1 hour),False,0,0,
29,Month 8,Tuesday,WQU Project Work (1 hour),False,0,0,
29,Month 8,Wednesday,WQU Project Work (1 hour),False,0,0,
29,Month 8,Thursday,WQU Project Work (1 hour),False,0,0,
29,Month 8,Friday,WQU Project Work (1 hour),False,0,0,
29,Month 8,Saturday,WQU Project Work (1 hour),False,0,0,
29,Month 8,Sunday,WQU Project Work (1 hour),False,0,0,
29,Month 8,Monday,MScFE Study (45 min),False,0,0,
29,Month 8,Tuesday,MScFE Study (45 min),False,0,0,
29,Month 8,Wednesday,MScFE Study (45 min),False,0,0,
29,Month 8,Thursday,MScFE Study (45 min),False,0,0,
29,Month 8,Friday,MScFE Study (45 min),False,0,0,
29,Month 8,Saturday,MScFE Study (45 min),False,0,0,
29,Month 8,Sunday,MScFE Study (45 min),False,0,0,
29,Month 8,Monday,Additional Reading (30 min),False,0,0,
29,Month 8,Tuesday,Additional Reading (30 min),False,0,0,
29,Month 8,Wednesday,Additional Reading (30 min),False,0,0,
29,Month 8,Thursday,Additional Reading (30 min),False,0,0,
29,Month 8,Friday,Additional Reading (30 min),False,0,0,
29,Month 8,Saturday,Additional Reading (30 min),False,0,0,
29,Month 8,Sunday,Additional Reading (30 min),False,0,0,
29,Month 8,Monday,Coding Practice (varies),False,0,0,
29,Month 8,Tuesday,Coding Practice (varies),False,0,0,
29,Month 8,Wednesday,Coding Practice (varies),False,0,0,
29,Month 8,Thursday,Coding Practice (varies),False,0,0,
29,Month 8,Friday,Coding Practice (varies),False,0,0,
29,Month 8,Saturday,Coding Practice (varies),False,0,0,
29,Month 8,Sunday,Coding Practice (varies),False,0,0,
29,Month 8,Monday,Progress Logging (15 min),False,0,0,
29,Month 8,Tuesday,Progress Logging (15 min),False,0,0,
29,Month 8,Wednesday,Progress Logging (15 min),False,0,0,
29,Month 8,Thursday,Progress Logging (15 min),False,0,0,
29,Month 8,Friday,Progress Logging (15 min),False,0,0,
29,Month 8,Saturday,Progress Logging (15 min),False,0,0,
29,Month 8,Sunday,Progress Logging (15 min),False,0,0,
29,Month 8,Monday,Technical Concepts Review,False,0,0,
29,Month 8,Tuesday,Technical Concepts Review,False,0,0,
29,Month 8,Wednesday,Technical Concepts Review,False,0,0,
29,Month 8,Thursday,Technical Concepts Review,False,0,0,
29,Month 8,Friday,Technical Concepts Review,False,0,0,
29,Month 8,Saturday,Technical Concepts Review,False,0,0,
29,Month 8,Sunday,Technical Concepts Review,False,0,0,
29,Month 8,Monday,Formula Practice,False,0,0,
29,Month 8,Tuesday,Formula Practice,False,0,0,
29,Month 8,Wednesday,Formula Practice,False,0,0,
29,Month 8,Thursday,Formula Practice,False,0,0,
29,Month 8,Friday,Formula Practice,False,0,0,
29,Month 8,Saturday,Formula Practice,False,0,0,
29,Month 8,Sunday,Formula Practice,False,0,0,
29,Month 8,Monday,Professional Reading,False,0,0,
29,Month 8,Tuesday,Professional Reading,False,0,0,
29,Month 8,Wednesday,Professional Reading,False,0,0,
29,Month 8,Thursday,Professional Reading,False,0,0,
29,Month 8,Friday,Professional Reading,False,0,0,
29,Month 8,Saturday,Professional Reading,False,0,0,
29,Month 8,Sunday,Professional Reading,False,0,0,
30,Month 8,Monday,Morning Market News (30 min),False,0,0,
30,Month 8,Tuesday,Morning Market News (30 min),False,0,0,
30,Month 8,Wednesday,Morning Market News (30 min),False,0,0,
30,Month 8,Thursday,Morning Market News (30 min),False,0,0,
30,Month 8,Friday,Morning Market News (30 min),False,0,0,
30,Month 8,Saturday,Morning Market News (30 min),False,0,0,
30,Month 8,Sunday,Morning Market News (30 min),False,0,0,
30,Month 8,Monday,WQU Project Work (1 hour),False,0,0,
30,Month 8,Tuesday,WQU Project Work (1 hour),False,0,0,
30,Month 8,Wednesday,WQU Project Work (1 hour),False,0,0,
30,Month 8,Thursday,WQU Project Work (1 hour),False,0,0,
30,Month 8,Friday,WQU Project Work (1 hour),False,0,0,
30,Month 8,Saturday,WQU Project Work (1 hour),False,0,0,
30,Month 8,Sunday,WQU Project Work (1 hour),False,0,0,
30,Month 8,Monday,MScFE Study (45 min),False,0,0,
30,Month 8,Tuesday,MScFE Study (45 min),False,0,0,
30,Month 8,Wednesday,MScFE Study (45 min),False,0,0,
30,Month 8,Thursday,MScFE Study (45 min),False,0,0,
30,Month 8,Friday,MScFE Study (45 min),False,0,0,
30,Month 8,Saturday,MScFE Study (45 min),False,0,0,
30,Month 8,Sunday,MScFE Study (45 min),False,0,0,
30,Month 8,Monday,Additional Reading (30 min),False,0,0,
30,Month 8,Tuesday,Additional Reading (30 min),False,0,0,
30,Month 8,Wednesday,Additional Reading (30 min),False,0,0,
30,Month 8,Thursday,Additional Reading (30 min),False,0,0,
30,Month 8,Friday,Additional Reading (30 min),False,0,0,
30,Month 8,Saturday,Additional Reading (30 min),False,0,0,
30,Month 8,Sunday,Additional Reading (30 min),False,0,0,
30,Month 8,Monday,Coding Practice (varies),False,0,0,
30,Month 8,Tuesday,Coding Practice (varies),False,0,0,
30,Month 8,Wednesday,Coding Practice (varies),False,0,0,
30,Month 8,Thursday,Coding Practice (varies),False,0,0,
30,Month 8,Friday,Coding Practice (varies),False,0,0,
30,Month 8,Saturday,Coding Practice (varies),False,0,0,
30,Month 8,Sunday,Coding Practice (varies),False,0,0,
30,Month 8,Monday,Progress Logging (15 min),False,0,0,
30,Month 8,Tuesday,Progress Logging (15 min),False,0,0,
30,Month 8,Wednesday,Progress Logging (15 min),False,0,0,
30,Month 8,Thursday,Progress Logging (15 min),False,0,0,
30,Month 8,Friday,Progress Logging (15 min),False,0,0,
30,Month 8,Saturday,Progress Logging (15 min),False,0,0,
30,Month 8,Sunday,Progress Logging (15 min),False,0,0,
30,Month 8,Monday,Technical Concepts Review,False,0,0,
30,Month 8,Tuesday,Technical Concepts Review,False,0,0,
30,Month 8,Wednesday,Technical Concepts Review,False,0,0,
30,Month 8,Thursday,Technical Concepts Review,False,0,0,
30,Month 8,Friday,Technical Concepts Review,False,0,0,
30,Month 8,Saturday,Technical Concepts Review,False,0,0,
30,Month 8,Sunday,Technical Concepts Review,False,0,0,
30,Month 8,Monday,Formula Practice,False,0,0,
30,Month 8,Tuesday,Formula Practice,False,0,0,
30,Month 8,Wednesday,Formula Practice,False,0,0,
30,Month 8,Thursday,Formula Practice,False,0,0,
30,Month 8,Friday,Formula Practice,False,0,0,
30,Month 8,Saturday,Formula Practice,False,0,0,
30,Month 8,Sunday,Formula Practice,False,0,0,
30,Month 8,Monday,Professional Reading,False,0,0,
30,Month 8,Tuesday,Professional Reading,False,0,0,
30,Month 8,Wednesday,Professional Reading,False,0,0,
30,Month 8,Thursday,Professional Reading,False,0,0,
30,Month 8,Friday,Professional Reading,False,0,0,
30,Month 8,Saturday,Professional Reading,False,0,0,
30,Month 8,Sunday,Professional Reading,False,0,0,
31,Month 8,Monday,Morning Market News (30 min),False,0,0,
31,Month 8,Tuesday,Morning Market News (30 min),False,0,0,
31,Month 8,Wednesday,Morning Market News (30 min),False,0,0,
31,Month 8,Thursday,Morning Market News (30 min),False,0,0,
31,Month 8,Friday,Morning Market News (30 min),False,0,0,
31,Month 8,Saturday,Morning Market News (30 min),False,0,0,
31,Month 8,Sunday,Morning Market News (30 min),False,0,0,
31,Month 8,Monday,WQU Project Work (1 hour),False,0,0,
31,Month 8,Tuesday,WQU Project Work (1 hour),False,0,0,
31,Month 8,Wednesday,WQU Project Work (1 hour),False,0,0,
31,Month 8,Thursday,WQU Project Work (1 hour),False,0,0,
31,Month 8,Friday,WQU Project Work (1 hour),False,0,0,
31,Month 8,Saturday,WQU Project Work (1 hour),False,0,0,
31,Month 8,Sunday,WQU Project Work (1 hour),False,0,0,
31,Month 8,Monday,MScFE Study (45 min),False,0,0,
31,Month 8,Tuesday,MScFE Study (45 min),False,0,0,
31,Month 8,Wednesday,MScFE Study (45 min),False,0,0,
31,Month 8,Thursday,MScFE Study (45 min),False,0,0,
31,Month 8,Friday,MScFE Study (45 min),False,0,0,
31,Month 8,Saturday,MScFE Study (45 min),False,0,0,
31,Month 8,Sunday,MScFE Study (45 min),False,0,0,
31,Month 8,Monday,Additional Reading (30 min),False,0,0,
31,Month 8,Tuesday,Additional Reading (30 min),False,0,0,
